,Time,Sensor,Signal,Activity
8048,2010-01-20 14:00:00.906001,M015,OFF,Other_Activity
8049,2010-01-20 14:00:04.921001,M007,ON,Other_Activity
8050,2010-01-20 14:00:08.921001,M007,OFF,Other_Activity
8051,2010-01-20 14:00:11.218001,M007,ON,Other_Activity
8052,2010-01-20 14:00:15.093001,M007,OFF,Other_Activity
8053,2010-01-20 14:00:16.812001,M007,ON,Other_Activity
8054,2010-01-20 14:00:21.125001,M007,OFF,Other_Activity
8055,2010-01-20 14:00:31.593001,M008,ON,Other_Activity
8056,2010-01-20 14:00:35.593001,M008,OFF,Other_Activity
8057,2010-01-20 14:00:37.625001,M008,ON,Other_Activity
8058,2010-01-20 14:00:41.546001,M008,OFF,Other_Activity
8059,2010-01-20 14:00:43.218001,M008,ON,Other_Activity
8060,2010-01-20 14:00:47.109001,M008,OFF,Other_Activity
8061,2010-01-20 14:00:48.515001,M017,ON,Other_Activity
8062,2010-01-20 14:00:52.812001,M017,OFF,Other_Activity
8063,2010-01-20 14:01:16.218001,M017,ON,Other_Activity
8064,2010-01-20 14:01:19.515001,M009,ON,Other_Activity
8065,2010-01-20 14:01:20.109001,M017,OFF,Other_Activity
8066,2010-01-20 14:01:23.468001,M009,OFF,Other_Activity
8067,2010-01-20 14:01:25.093001,M010,ON,Other_Activity
8068,2010-01-20 14:01:25.390001,M017,ON,Other_Activity
8069,2010-01-20 14:01:29.406001,M010,OFF,Other_Activity
8070,2010-01-20 14:01:29.703001,M017,OFF,Other_Activity
8071,2010-01-20 14:02:26.515001,M017,ON,Other_Activity
8072,2010-01-20 14:02:26.781001,M010,ON,Other_Activity
8073,2010-01-20 14:02:30.390001,M017,OFF,Other_Activity
8074,2010-01-20 14:02:30.812001,M010,OFF,Other_Activity
8075,2010-01-20 14:02:31.812001,M017,ON,Other_Activity
8076,2010-01-20 14:02:35.703001,M017,OFF,Other_Activity
8077,2010-01-20 14:02:39.718001,M007,ON,Other_Activity
8078,2010-01-20 14:02:43.609001,M007,OFF,Other_Activity
8079,2010-01-20 14:02:45.312001,M007,ON,Other_Activity
8080,2010-01-20 14:02:49.203001,M007,OFF,Other_Activity
8081,2010-01-20 14:02:51.593001,M007,ON,Other_Activity
8082,2010-01-20 14:02:52.500001,M015,ON,Other_Activity
8083,2010-01-20 14:02:55.500001,M007,OFF,Other_Activity
8084,2010-01-20 14:02:56.515001,M015,OFF,Other_Activity
8085,2010-01-20 14:03:30.484001,M015,ON,Other_Activity
8086,2010-01-20 14:03:31.796001,M006,ON,Other_Activity
8087,2010-01-20 14:03:33.515001,M007,ON,Other_Activity
8088,2010-01-20 14:03:34.812001,M015,OFF,Other_Activity
8089,2010-01-20 14:03:35.812001,M006,OFF,Other_Activity
8090,2010-01-20 14:03:36.812001,M017,ON,Other_Activity
8091,2010-01-20 14:03:37.109001,M015,ON,Other_Activity
8092,2010-01-20 14:03:37.390001,M007,OFF,Other_Activity
8093,2010-01-20 14:03:40.375001,M010,ON,Other_Activity
8094,2010-01-20 14:03:40.671001,M015,OFF,Other_Activity
8095,2010-01-20 14:03:41.109001,M017,OFF,Other_Activity
8096,2010-01-20 14:03:42.703001,M017,ON,Other_Activity
8097,2010-01-20 14:03:44.390001,M010,OFF,Other_Activity
8098,2010-01-20 14:03:46.687001,M017,OFF,Other_Activity
8099,2010-01-20 14:03:50.296001,M010,ON,Other_Activity
8100,2010-01-20 14:03:54.312001,M010,OFF,Other_Activity
8101,2010-01-20 14:03:57.187001,M010,ON,Other_Activity
8102,2010-01-20 14:04:01.203001,M010,OFF,Other_Activity
8103,2010-01-20 14:04:14.703001,M017,ON,Other_Activity
8104,2010-01-20 14:04:18.703001,M017,OFF,Other_Activity
8105,2010-01-20 14:04:29.187001,M017,ON,Other_Activity
8106,2010-01-20 14:04:29.609001,M010,ON,Other_Activity
8107,2010-01-20 14:04:33.171001,M017,OFF,Other_Activity
8108,2010-01-20 14:04:33.468001,M010,OFF,Other_Activity
8109,2010-01-20 14:04:35.203001,M017,ON,Other_Activity
8110,2010-01-20 14:04:39.109001,M017,OFF,Other_Activity
8111,2010-01-20 14:04:40.796001,M017,ON,Other_Activity
8112,2010-01-20 14:04:44.703001,M017,OFF,Other_Activity
8113,2010-01-20 14:04:52.281001,M017,ON,Other_Activity
8114,2010-01-20 14:04:56.281001,M017,OFF,Other_Activity
8115,2010-01-20 14:04:58.312001,M017,ON,Other_Activity
8116,2010-01-20 14:05:02.171001,M017,OFF,Other_Activity
8117,2010-01-20 14:05:04.906001,M017,ON,Other_Activity
8118,2010-01-20 14:05:08.781001,M017,OFF,Other_Activity
8119,2010-01-20 14:05:16.078001,M017,ON,Other_Activity
8120,2010-01-20 14:05:20.406001,M017,OFF,Other_Activity
8121,2010-01-20 14:05:30.296001,M017,ON,Other_Activity
8122,2010-01-20 14:05:34.187001,M017,OFF,Other_Activity
8123,2010-01-20 14:05:36.906001,M017,ON,Other_Activity
8124,2010-01-20 14:05:40.796001,M017,OFF,Other_Activity
8125,2010-01-20 14:06:04.296001,M017,ON,Other_Activity
8126,2010-01-20 14:06:08.203001,M017,OFF,Other_Activity
8127,2010-01-20 14:06:27.703001,M017,ON,Other_Activity
8128,2010-01-20 14:06:32.000001,M017,OFF,Other_Activity
8129,2010-01-20 14:06:39.281001,M017,ON,Other_Activity
8130,2010-01-20 14:06:43.187001,M017,OFF,Other_Activity
8131,2010-01-20 14:06:54.375001,M017,ON,Other_Activity
8132,2010-01-20 14:06:58.375001,M017,OFF,Other_Activity
8133,2010-01-20 14:07:02.703001,M017,ON,Other_Activity
8134,2010-01-20 14:07:07.000001,M017,OFF,Other_Activity
8135,2010-01-20 14:07:09.593001,M017,ON,Other_Activity
8136,2010-01-20 14:07:12.890001,M017,OFF,Other_Activity
8137,2010-01-20 14:07:27.093001,M017,ON,Other_Activity
8138,2010-01-20 14:07:31.093001,M017,OFF,Other_Activity
8139,2010-01-20 14:07:41.578001,M017,ON,Other_Activity
8140,2010-01-20 14:07:43.593001,M007,ON,Other_Activity
8141,2010-01-20 14:07:45.593001,M017,OFF,Other_Activity
8142,2010-01-20 14:07:47.859001,M007,OFF,Other_Activity
8143,2010-01-20 14:07:49.484001,M007,ON,Other_Activity
8144,2010-01-20 14:07:53.500001,M007,OFF,Other_Activity
8145,2010-01-20 14:07:58.796001,M007,ON,Other_Activity
8146,2010-01-20 14:08:02.687001,M007,OFF,Other_Activity
8147,2010-01-20 14:08:05.093001,M007,ON,Other_Activity
8148,2010-01-20 14:08:09.703001,M007,OFF,Other_Activity
8149,2010-01-20 14:08:20.171001,M007,ON,Other_Activity
8150,2010-01-20 14:08:24.171001,M007,OFF,Other_Activity
8151,2010-01-20 14:08:25.781001,M015,ON,Other_Activity
8152,2010-01-20 14:08:26.203001,M007,ON,Other_Activity
8153,2010-01-20 14:08:28.781001,M017,ON,Other_Activity
8154,2010-01-20 14:08:32.078001,M015,OFF,Other_Activity
8155,2010-01-20 14:08:32.796001,M017,OFF,Other_Activity
8156,2010-01-20 14:08:33.062001,D030,CLOSE,Other_Activity
8157,2010-01-20 14:08:33.765001,M007,OFF,Other_Activity
8158,2010-01-20 14:08:34.093001,M006,ON,Other_Activity
8159,2010-01-20 14:08:36.390001,M017,ON,Other_Activity
8160,2010-01-20 14:08:36.671001,M006,OFF,Other_Activity
8161,2010-01-20 14:08:38.687001,M017,OFF,Other_Activity
8162,2010-01-20 14:08:40.671001,M010,ON,Other_Activity
8163,2010-01-20 14:08:44.984001,M010,OFF,Other_Activity
8164,2010-01-20 14:08:46.968001,M010,ON,Other_Activity
8165,2010-01-20 14:08:51.296001,M010,OFF,Other_Activity
8166,2010-01-20 14:09:00.468001,M010,ON,Other_Activity
8167,2010-01-20 14:09:04.781001,M010,OFF,Other_Activity
8168,2010-01-20 14:09:07.781001,M010,ON,Other_Activity
8169,2010-01-20 14:09:12.390001,M010,OFF,Other_Activity
8170,2010-01-20 15:56:32.640001,M010,ON,Other_Activity
8171,2010-01-20 15:56:36.937001,M010,OFF,Other_Activity
8172,2010-01-20 15:56:48.125001,M010,ON,Other_Activity
8173,2010-01-20 15:56:52.437001,M010,OFF,Other_Activity
8174,2010-01-20 15:57:04.625001,M010,ON,Other_Activity
8175,2010-01-20 15:57:09.234001,M010,OFF,Other_Activity
8176,2010-01-20 15:57:10.515001,M010,ON,Other_Activity
8177,2010-01-20 15:57:14.828001,M010,OFF,Other_Activity
8178,2010-01-20 15:57:17.140001,M010,ON,Other_Activity
8179,2010-01-20 15:57:20.843001,M017,ON,Other_Activity
8180,2010-01-20 15:57:21.109001,M010,OFF,Other_Activity
8181,2010-01-20 15:57:24.718001,M017,OFF,Other_Activity
8182,2010-01-20 15:57:25.437001,M015,ON,Other_Activity
8183,2010-01-20 15:57:28.734001,M008,ON,Other_Activity
8184,2010-01-20 15:57:29.328001,M015,OFF,Other_Activity
8185,2010-01-20 15:57:32.328001,M004,ON,Personal_Hygiene
8186,2010-01-20 15:57:33.046001,M008,OFF,Personal_Hygiene
8187,2010-01-20 15:57:36.343001,M004,OFF,Personal_Hygiene
8188,2010-01-20 15:57:37.640001,M004,ON,Personal_Hygiene
8189,2010-01-20 15:57:42.234001,M004,OFF,Personal_Hygiene
8190,2010-01-20 15:57:43.937001,M004,ON,Personal_Hygiene
8191,2010-01-20 15:57:48.218001,M004,OFF,Personal_Hygiene
8192,2010-01-20 15:57:49.828001,M004,ON,Personal_Hygiene
8193,2010-01-20 15:57:51.828001,M016,ON,Personal_Hygiene
8194,2010-01-20 15:57:54.140001,M004,OFF,Personal_Hygiene
8195,2010-01-20 15:57:55.718001,M016,OFF,Personal_Hygiene
8196,2010-01-20 15:59:23.531001,M016,ON,Personal_Hygiene
8197,2010-01-20 15:59:27.531001,M016,OFF,Personal_Hygiene
8198,2010-01-20 16:00:18.031001,M016,ON,Personal_Hygiene
8199,2010-01-20 16:00:22.328001,M016,OFF,Personal_Hygiene
8200,2010-01-20 16:00:23.625001,M004,ON,Personal_Hygiene
8201,2010-01-20 16:00:27.937001,M004,OFF,Personal_Hygiene
8202,2010-01-20 16:00:45.421001,M004,ON,Personal_Hygiene
8203,2010-01-20 16:00:46.015001,M016,ON,Personal_Hygiene
8204,2010-01-20 16:00:49.328001,M004,OFF,Personal_Hygiene
8205,2010-01-20 16:00:50.015001,M016,OFF,Personal_Hygiene
8206,2010-01-20 16:00:54.625001,M004,ON,Personal_Hygiene
8207,2010-01-20 16:00:58.593001,M008,ON,Personal_Hygiene
8208,2010-01-20 16:00:58.890001,M004,OFF,Personal_Hygiene
8209,2010-01-20 16:01:02.515001,M008,OFF,Other_Activity
8210,2010-01-20 16:01:03.812001,M017,ON,Other_Activity
8211,2010-01-20 16:01:08.125001,M017,OFF,Other_Activity
8212,2010-01-20 16:01:10.421001,M011,ON,Other_Activity
8213,2010-01-20 16:01:14.421001,M011,OFF,Other_Activity
8214,2010-01-20 16:01:15.703001,M017,ON,Other_Activity
8215,2010-01-20 16:01:16.421001,M010,ON,Other_Activity
8216,2010-01-20 16:01:19.718001,M017,OFF,Other_Activity
8217,2010-01-20 16:01:20.312001,M010,OFF,Other_Activity
8218,2010-01-20 16:01:24.328001,M007,ON,Other_Activity
8219,2010-01-20 16:01:25.625001,M015,ON,Other_Activity
8220,2010-01-20 16:01:27.625001,M006,ON,Other_Activity
8221,2010-01-20 16:01:28.328001,M007,OFF,Other_Activity
8222,2010-01-20 16:01:28.625001,D030,OPEN,Other_Activity
8223,2010-01-20 16:01:29.921001,M015,OFF,Other_Activity
8224,2010-01-20 16:01:31.890001,M006,OFF,Other_Activity
8225,2010-01-20 16:02:32.609001,M015,ON,Other_Activity
8226,2010-01-20 16:02:36.921001,M007,ON,Other_Activity
8227,2010-01-20 16:02:37.203001,M015,OFF,Other_Activity
8228,2010-01-20 16:02:40.921001,M007,OFF,Other_Activity
8229,2010-01-20 16:02:41.921001,M017,ON,Other_Activity
8230,2010-01-20 16:02:44.218001,M009,ON,Other_Activity
8231,2010-01-20 16:02:45.812001,M017,OFF,Other_Activity
8232,2010-01-20 16:02:46.515001,M015,ON,Other_Activity
8233,2010-01-20 16:02:48.109001,M009,OFF,Other_Activity
8234,2010-01-20 16:02:50.421001,M015,OFF,Other_Activity
8235,2010-01-20 16:02:55.718001,M009,ON,Other_Activity
8236,2010-01-20 16:03:00.015001,M009,OFF,Other_Activity
8237,2010-01-20 16:03:02.015001,M007,ON,Other_Activity
8238,2010-01-20 16:03:04.296001,M015,ON,Other_Activity
8239,2010-01-20 16:03:06.578001,M007,OFF,Other_Activity
8240,2010-01-20 16:03:07.593001,M006,ON,Other_Activity
8241,2010-01-20 16:03:08.312001,M015,OFF,Other_Activity
8242,2010-01-20 16:03:11.625001,M006,OFF,Other_Activity
8243,2010-01-20 16:03:30.421001,M006,ON,Other_Activity
8244,2010-01-20 16:03:34.296001,M006,OFF,Other_Activity
8245,2010-01-20 16:03:36.312001,D030,CLOSE,Other_Activity
8246,2010-01-20 16:04:07.718001,D030,OPEN,Leave_Home
8247,2010-01-20 16:04:12.312001,D030,CLOSE,Leave_Home
8248,2010-01-20 16:47:56.671001,D030,OPEN,Enter_Home
8249,2010-01-20 16:48:03.875001,M006,ON,Enter_Home
8250,2010-01-20 16:48:07.890001,M006,OFF,Enter_Home
8251,2010-01-20 16:48:08.875001,M015,ON,Other_Activity
8252,2010-01-20 16:48:13.468001,M015,OFF,Other_Activity
8253,2010-01-20 16:48:14.468001,M003,ON,Meal_Preparation
8254,2010-01-20 16:48:18.750001,M003,OFF,Meal_Preparation
8255,2010-01-20 16:48:41.875001,M003,ON,Meal_Preparation
8256,2010-01-20 16:48:45.765001,M003,OFF,Meal_Preparation
8257,2010-01-20 16:48:47.750001,M003,ON,Meal_Preparation
8258,2010-01-20 16:48:50.437001,M015,ON,Meal_Preparation
8259,2010-01-20 16:48:51.750001,M003,OFF,Meal_Preparation
8260,2010-01-20 16:48:54.375001,M015,OFF,Meal_Preparation
8261,2010-01-20 16:48:54.687001,M001,ON,Meal_Preparation
8262,2010-01-20 16:48:57.046001,M015,ON,Meal_Preparation
8263,2010-01-20 16:48:58.656001,M001,OFF,Meal_Preparation
8264,2010-01-20 16:49:00.968001,M003,ON,Meal_Preparation
8265,2010-01-20 16:49:01.296001,M015,OFF,Meal_Preparation
8266,2010-01-20 16:49:05.250001,M003,OFF,Meal_Preparation
8267,2010-01-20 16:49:25.765001,M003,ON,Meal_Preparation
8268,2010-01-20 16:49:27.328001,M015,ON,Meal_Preparation
8269,2010-01-20 16:49:29.671001,M003,OFF,Meal_Preparation
8270,2010-01-20 16:49:30.671001,D029,OPEN,Meal_Preparation
8271,2010-01-20 16:49:31.359001,M015,OFF,Meal_Preparation
8272,2010-01-20 16:49:31.656001,M003,ON,Meal_Preparation
8273,2010-01-20 16:49:33.968001,M015,ON,Meal_Preparation
8274,2010-01-20 16:49:35.671001,M003,OFF,Meal_Preparation
8275,2010-01-20 16:49:37.265001,M003,ON,Meal_Preparation
8276,2010-01-20 16:49:38.250001,M015,OFF,Meal_Preparation
8277,2010-01-20 16:49:39.265001,D029,CLOSE,Meal_Preparation
8278,2010-01-20 16:49:41.546001,M003,OFF,Meal_Preparation
8279,2010-01-20 16:49:41.843001,M015,ON,Meal_Preparation
8280,2010-01-20 16:49:45.562001,M015,OFF,Meal_Preparation
8281,2010-01-20 16:50:02.359001,M003,ON,Meal_Preparation
8282,2010-01-20 16:50:02.671001,M015,ON,Meal_Preparation
8283,2010-01-20 16:50:06.625001,M003,OFF,Meal_Preparation
8284,2010-01-20 16:50:06.953001,M015,OFF,Meal_Preparation
8285,2010-01-20 16:50:08.250001,M003,ON,Meal_Preparation
8286,2010-01-20 16:50:08.671001,M015,ON,Meal_Preparation
8287,2010-01-20 16:50:10.265001,D029,OPEN,Meal_Preparation
8288,2010-01-20 16:50:12.562001,M003,OFF,Meal_Preparation
8289,2010-01-20 16:50:13.265001,M015,OFF,Meal_Preparation
8290,2010-01-20 16:50:14.265001,M003,ON,Meal_Preparation
8291,2010-01-20 16:50:14.546001,M015,ON,Meal_Preparation
8292,2010-01-20 16:50:14.843001,D029,CLOSE,Meal_Preparation
8293,2010-01-20 16:50:18.859001,M003,OFF,Meal_Preparation
8294,2010-01-20 16:50:19.171001,M015,OFF,Meal_Preparation
8295,2010-01-20 16:50:22.468001,D022,OPEN,Meal_Preparation
8296,2010-01-20 16:50:27.750001,D022,CLOSE,Meal_Preparation
8297,2010-01-20 16:50:32.765001,M015,ON,Meal_Preparation
8298,2010-01-20 16:50:36.984001,M015,OFF,Meal_Preparation
8299,2010-01-20 16:50:39.671001,M015,ON,Meal_Preparation
8300,2010-01-20 16:50:41.250001,M003,ON,Meal_Preparation
8301,2010-01-20 16:50:43.546001,M015,OFF,Meal_Preparation
8302,2010-01-20 16:50:45.562001,M003,OFF,Meal_Preparation
8303,2010-01-20 16:50:50.843001,M003,ON,Meal_Preparation
8304,2010-01-20 16:50:54.859001,M003,OFF,Meal_Preparation
8305,2010-01-20 16:50:55.828001,M015,ON,Meal_Preparation
8306,2010-01-20 16:50:57.140001,M003,ON,Meal_Preparation
8307,2010-01-20 16:51:00.046001,M015,OFF,Meal_Preparation
8308,2010-01-20 16:51:01.062001,M003,OFF,Meal_Preparation
8309,2010-01-20 16:51:01.765001,M007,ON,Meal_Preparation
8310,2010-01-20 16:51:03.062001,M015,ON,Meal_Preparation
8311,2010-01-20 16:51:03.343001,D031,OPEN,Meal_Preparation
8312,2010-01-20 16:51:05.359001,M007,OFF,Meal_Preparation
8313,2010-01-20 16:51:06.687001,M007,ON,Meal_Preparation
8314,2010-01-20 16:51:07.062001,M015,OFF,Meal_Preparation
8315,2010-01-20 16:51:10.953001,M007,OFF,Meal_Preparation
8316,2010-01-20 16:51:12.328001,M007,ON,Meal_Preparation
8317,2010-01-20 16:51:12.671001,M015,ON,Meal_Preparation
8318,2010-01-20 16:51:18.562001,M007,OFF,Meal_Preparation
8319,2010-01-20 16:51:18.968001,M015,OFF,Meal_Preparation
8320,2010-01-20 16:51:40.046001,M007,ON,Meal_Preparation
8321,2010-01-20 16:51:43.953001,M007,OFF,Meal_Preparation
8322,2010-01-20 16:51:45.359001,M015,ON,Meal_Preparation
8323,2010-01-20 16:51:45.656001,D031,CLOSE,Meal_Preparation
8324,2010-01-20 16:51:49.265001,M015,OFF,Meal_Preparation
8325,2010-01-20 16:51:52.906001,M015,ON,Meal_Preparation
8326,2010-01-20 16:51:53.234001,M006,ON,Meal_Preparation
8327,2010-01-20 16:51:54.265001,D030,CLOSE,Meal_Preparation
8328,2010-01-20 16:51:56.843001,M015,OFF,Meal_Preparation
8329,2010-01-20 16:51:57.140001,M006,OFF,Meal_Preparation
8330,2010-01-20 16:51:59.843001,M015,ON,Meal_Preparation
8331,2010-01-20 16:52:02.140001,M003,ON,Meal_Preparation
8332,2010-01-20 16:52:03.750001,M015,OFF,Meal_Preparation
8333,2010-01-20 16:52:06.078001,M003,OFF,Meal_Preparation
8334,2010-01-20 16:54:12.437001,M001,ON,Meal_Preparation
8335,2010-01-20 16:54:16.453001,M001,OFF,Meal_Preparation
8336,2010-01-20 16:54:18.078001,M015,ON,Meal_Preparation
8337,2010-01-20 16:54:22.031001,M015,OFF,Meal_Preparation
8338,2010-01-20 16:54:26.656001,M003,ON,Meal_Preparation
8339,2010-01-20 16:54:30.656001,M003,OFF,Meal_Preparation
8340,2010-01-20 16:54:30.937001,M015,ON,Other_Activity
8341,2010-01-20 16:54:34.250001,M007,ON,Other_Activity
8342,2010-01-20 16:54:34.578001,M015,OFF,Other_Activity
8343,2010-01-20 16:54:38.250001,M007,OFF,Other_Activity
8344,2010-01-20 16:54:39.546001,M007,ON,Other_Activity
8345,2010-01-20 16:54:43.515001,M017,ON,Other_Activity
8346,2010-01-20 16:54:43.812001,M007,OFF,Other_Activity
8347,2010-01-20 16:54:47.453001,M017,OFF,Other_Activity
8348,2010-01-20 16:55:04.265001,M017,ON,Other_Activity
8349,2010-01-20 16:55:08.546001,M017,OFF,Other_Activity
8350,2010-01-20 16:55:12.546001,M017,ON,Other_Activity
8351,2010-01-20 16:55:16.546001,M017,OFF,Other_Activity
8352,2010-01-20 16:55:17.468001,M009,ON,Other_Activity
8353,2010-01-20 16:55:21.437001,M009,OFF,Other_Activity
8354,2010-01-20 16:55:22.156001,M011,ON,Other_Activity
8355,2010-01-20 16:55:26.046001,M011,OFF,Other_Activity
8356,2010-01-20 16:55:27.734001,M017,ON,Other_Activity
8357,2010-01-20 16:55:28.750001,M010,ON,Eating
8358,2010-01-20 16:55:31.640001,M017,OFF,Eating
8359,2010-01-20 16:55:32.640001,M010,OFF,Eating
8360,2010-01-20 16:56:33.750001,M010,ON,Eating
8361,2010-01-20 16:56:38.046001,M010,OFF,Eating
8362,2010-01-20 16:56:52.546001,M010,ON,Eating
8363,2010-01-20 16:56:56.468001,M010,OFF,Eating
8364,2010-01-20 16:58:58.562001,M010,ON,Eating
8365,2010-01-20 16:59:02.515001,M010,OFF,Eating
8366,2010-01-20 17:02:15.218001,M010,ON,Eating
8367,2010-01-20 17:02:19.515001,M010,OFF,Eating
8368,2010-01-20 17:03:48.312001,M010,ON,Eating
8369,2010-01-20 17:03:52.625001,M010,OFF,Eating
8370,2010-01-20 17:06:57.671001,M010,ON,Eating
8371,2010-01-20 17:07:01.687001,M010,OFF,Eating
8372,2010-01-20 17:31:40.031001,M010,ON,Eating
8373,2010-01-20 17:31:44.296001,M010,OFF,Eating
8374,2010-01-20 18:23:24.156001,M010,ON,Eating
8375,2010-01-20 18:23:28.062001,M010,OFF,Eating
8376,2010-01-20 18:23:33.656001,M010,ON,Eating
8377,2010-01-20 18:23:37.656001,M010,OFF,Eating
8378,2010-01-20 18:24:12.359001,M010,ON,Eating
8379,2010-01-20 18:24:16.609001,M010,OFF,Eating
8380,2010-01-20 18:24:27.156001,M010,ON,Eating
8381,2010-01-20 18:24:31.125001,M010,OFF,Eating
8382,2010-01-20 18:24:50.953001,M010,ON,Eating
8383,2010-01-20 18:24:55.250001,M010,OFF,Eating
8384,2010-01-20 18:25:03.453001,M010,ON,Eating
8385,2010-01-20 18:25:07.453001,M010,OFF,Eating
8386,2010-01-20 18:25:11.031001,M010,ON,Eating
8387,2010-01-20 18:25:15.046001,M010,OFF,Eating
8388,2010-01-20 18:25:36.453001,M010,ON,Eating
8389,2010-01-20 18:25:40.718001,M010,OFF,Eating
8390,2010-01-20 18:25:45.046001,M010,ON,Eating
8391,2010-01-20 18:25:49.359001,M010,OFF,Eating
8392,2010-01-20 18:26:21.343001,M010,ON,Eating
8393,2010-01-20 18:26:25.234001,M010,OFF,Eating
8394,2010-01-20 18:26:27.250001,M010,ON,Eating
8395,2010-01-20 18:26:31.250001,M010,OFF,Eating
8396,2010-01-20 18:26:36.125001,M017,ON,Eating
8397,2010-01-20 18:26:37.125001,M010,ON,Eating
8398,2010-01-20 18:26:40.437001,M017,OFF,Eating
8399,2010-01-20 18:26:41.140001,M010,OFF,Eating
8400,2010-01-20 18:26:49.328001,M008,ON,Other_Activity
8401,2010-01-20 18:26:53.046001,M004,ON,Personal_Hygiene
8402,2010-01-20 18:26:53.312001,M008,OFF,Personal_Hygiene
8403,2010-01-20 18:26:56.937001,M004,OFF,Personal_Hygiene
8404,2010-01-20 18:26:58.656001,M004,ON,Personal_Hygiene
8405,2010-01-20 18:27:02.953001,M004,OFF,Personal_Hygiene
8406,2010-01-20 18:27:05.250001,M004,ON,Personal_Hygiene
8407,2010-01-20 18:27:09.125001,M004,OFF,Personal_Hygiene
8408,2010-01-20 18:27:12.421001,M004,ON,Personal_Hygiene
8409,2010-01-20 18:27:16.421001,M004,OFF,Personal_Hygiene
8410,2010-01-20 18:28:16.843001,M016,ON,Personal_Hygiene
8411,2010-01-20 18:28:20.750001,M016,OFF,Personal_Hygiene
8412,2010-01-20 18:28:41.515001,M004,ON,Personal_Hygiene
8413,2010-01-20 18:28:45.515001,M004,OFF,Personal_Hygiene
8414,2010-01-20 18:28:52.437001,M004,ON,Personal_Hygiene
8415,2010-01-20 18:28:53.140001,M016,ON,Personal_Hygiene
8416,2010-01-20 18:28:56.437001,M004,OFF,Personal_Hygiene
8417,2010-01-20 18:28:57.031001,M016,OFF,Personal_Hygiene
8418,2010-01-20 18:29:08.921001,M004,ON,Personal_Hygiene
8419,2010-01-20 18:29:12.937001,M004,OFF,Personal_Hygiene
8420,2010-01-20 18:29:16.234001,M004,ON,Personal_Hygiene
8421,2010-01-20 18:29:20.546001,M004,OFF,Personal_Hygiene
8422,2010-01-20 18:29:22.125001,M004,ON,Personal_Hygiene
8423,2010-01-20 18:29:26.140001,M004,OFF,Personal_Hygiene
8424,2010-01-20 18:29:30.734001,M004,ON,Personal_Hygiene
8425,2010-01-20 18:29:35.015001,M004,OFF,Personal_Hygiene
8426,2010-01-20 18:29:44.640001,M004,ON,Personal_Hygiene
8427,2010-01-20 18:29:48.937001,M004,OFF,Personal_Hygiene
8428,2010-01-20 18:29:56.843001,M004,ON,Personal_Hygiene
8429,2010-01-20 18:30:00.734001,M004,OFF,Personal_Hygiene
8430,2010-01-20 18:30:04.437001,M004,ON,Personal_Hygiene
8431,2010-01-20 18:30:08.296001,M004,OFF,Personal_Hygiene
8432,2010-01-20 18:30:11.015001,M004,ON,Personal_Hygiene
8433,2010-01-20 18:30:14.937001,M004,OFF,Personal_Hygiene
8434,2010-01-20 18:30:19.578001,M004,ON,Personal_Hygiene
8435,2010-01-20 18:30:23.531001,M004,OFF,Personal_Hygiene
8436,2010-01-20 18:30:27.812001,M004,ON,Personal_Hygiene
8437,2010-01-20 18:30:31.828001,M004,OFF,Personal_Hygiene
